source,url,topic,text,rating,user_rating,num_users
Fox,http://www.foxnews.com/opinion/2014/11/02/why-veterans-vote-could-change-america/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fopinion+%28Internal+-+Opinion+-+Mixed%29,opinion, Did you know that in the 2010 midterm elections only 57 of Americas veterans voted With so much at stake in Americaand across the worldveterans left 93 million votes on the table Not to mention the tens of millions of military family memberswives husbands mothers and fatherswho also failed to execute their most basic civic task When compared to the nation average for midterm voter participation 38 the veterans participation number looks good But considering the sheer potential of the veterans population and taken in the context of their shared understanding of the fragile nature of freedoma 57 voter participation rate is unacceptable ADVERTISEMENT ADVERTISEMENT In 2014 veterans have the opportunity to change this trendand the stakes have never been higher This year after six years of the Obama administration veterans and military families saw the direction of the country they fought for fly off the rails From the Department of Veterans Affairs VA scandal the gutting of the DoD budget the rise of ISIS in Iraq and Syria an evermounting national debt and the trade of one American deserter for five Taliban terroristsAmericas veterans have been put through the wringer left feeling betrayed by the nation they served Moreover in political race after political race veterans watch politicians attempt to falsely tout glaze over or racetodefend their supposed proveteran bona fides Veterans have been taken for grantedand used as campaignseason propsfor too long and this year was no exception No longer Its time for veterans and their families to take back their country and their legacyand it starts by going to the polls Tuesday to make their voice heard There are just shy of 22 million veterans in America alongside over 40 million Americans that are classified as military family members If properly targeted motivated and organized its a voting block60+ million strongthat could chart the future of this nation To illustrate my point consider North Carolinaa state where my group Concerned Veterans for America CVA has been pushing to Get Out The Vets as part of our GOTVets initiative In 2010 roughly 27 million North Carolinians voted Of those about 434000 were veterans16 of total voters If all 775000 Tarheel veterans had voted adding 341000 voters then veterans would have been 25 of the voting electorate Considering the 2010 North Carolina senate race was considered by a lesser marginand this years race is razor thinthese numbers really do matter And while its unlikely that every veteran will be mobilized to get to the polls it is possible to get a good chunk of additional veterans to the pollsas well as a member of their military family Veterans never serve alone and they shouldnt vote alone either Military families support our troops when theyre abroad and should vote to support them at home as well Properly organized North Carolina veterans and military family members could realistically represent 1 million total voters With onethird of the total voting block coming from veterans and their families North Carolina politicians would ignore exploit or patronize veterans at their peril But North Carolina is just one example The same can be said of veteran and military family populations in nearly every state in the unionincluding and especially other swing states like Ohio Florida and Virginia to name few The main excuse I hear from people as to why they dont vote is that voting doesnt make a difference and that one vote cant change a nation On the latter point theyre rightone vote cant change a nation just like one soldier cant fight alone When I was in Iraq if I went out on patrol by myselfIm toast But alongside the other 39 members of my lightinfantry platoon suddenly Im part of the most fearsome fighting force the world has ever seen United in moral purpose clarity and actionveterans can be the fearsome fighting force they were on the battlefield So while one vote rarely decides a race groups of veterans fighting united at home like they once did in battle would be a fearless force for the freedoms and prosperity we love The first ten months of 2014 were not good for America and her veterans but there is no reason why November 4armed with our ballots and shared purposewe cannot chart the course for a freer more prosperous and more secure America Veterans and our families must ask if not us then who And if not now then when If we dont stand up and fight then politicians will keep making empty promises our freedoms will continue to erode and our military will continue to suffer Its time we got up off the couchand exercise the right that millions of Americans have fought and died to defend Its time to vote Vote for your children Vote for your grandchildren Vote to honor those who died on the battlefield so that you could Vote for America Pete Hegseth is a Fox News contributor He is the CEO of Concerned Veterans for America and the former executive director of Vets for Freedom He is an infantry officer in the Army National Guard and has served tours in Afghanistan and Iraq and at Guantanamo Bay Learn more at wwwconcernedveteransforamericaorg Pete Hegseth is a Fox News contributor He is the CEO of Concerned Veterans for America and the former executive director of Vets for Freedom He is an infantry officer in the Army National Guard and has served tours in Afghanistan and Iraq and at Guantanamo Bay Learn more at wwwconcernedveteransforamericaorg + FollowFoxNewsOpinion on Facebook,0.7,0,0
Fox,http://www.foxnews.com/opinion/2014/11/02/alabama-senator-obama-wants-immigration-amnesty-your-vote-can-stop-it/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fopinion+%28Internal+-+Opinion+-+Mixed%29,opinion,July 19 2012 Job seekers line up to speak to a recruiter during a job fair in Irving  TexasAP A nations first loyalty must be to its own citizens But the immigration policies of President Obama and Congressional Democrats help only billionaire special interests amnesty activists and the citizens of other countries  while reducing jobs and pay for our own ADVERTISEMENT ADVERTISEMENT Every single Senate Democrat voted for the Obamabacked plan to provide immediate work permits to 12 million illegal immigrants  allowing them to compete for any job in America This legislation would also double the rate at which lowwage guest workers are brought into the US to fill jobs throughout the economy Further the legislation would triple the rate of permanent immigration giving lifetime work permits and citizenship to over 30 million immigrants over the next ten years America already has the worlds most generous immigration policy The foreignborn population is at record levels quadrupling since 1970 Since 2000 the US has issued nearly 30 million lawful visas to foreign guest workers and permanent immigrants During that time all net employment gains among the workingage went to immigrant workers This large surplus of labor has also pulled down wages family incomes are down more than 3000 since 2009 alone Harvard Professor Dr George Borjas estimates that our current high immigration rates result in a wage loss of 402 billion every year for competing American workers Imagine then what will happen if we double the supply of foreign labor For many Americans who will be pushed out of the workforce altogether their wages will be reduced to zero Democrats running for Senate pour millions into ads complaining special interests have too much influence And yet every Senate Democrat candidate has voted for the crown jewel of the corporate lobbyist agenda mass amnesty and uncontrolled immigration Their plan is championed by open borders billionaires like Facebooks Mark Zuckerberg  global CEOs who dont think youre entitled to the same protections their gates and fences provide them In fact these immigration lobbyists have so little regard for you that they are meeting in secret with the White House right now to plan executive amnesty orders These orders planned for after the election would implement by executive fiat the sweeping amnesty that was rejected by the Republican House The planned order would include work permits for millions of illegal immigrants while substantially boosting the supply of new foreign labor taking precious jobs directly from struggling Americans Efforts by Republican Senators to block this illegal amnesty were repeatedly thwarted by Leader Harry Reids Senate Democrat majority Immigration enforcement has already been decimated Interior removals have plummeted more than 40 since 2009 Forty thousand illegal immigrant family members who had just recently crossed the border were released by the feds and failed predictably to appear in court People just show up at the border and are simply released into the country  free to claim local benefits funded by US taxpayers Seventy percent of asylum applications show warning signs of fraud ICE officers report that they are barred from enforcing immigration law against the millions who illegally overstay their visas  a number surging every single day Internal DHS documents show that there are 167000 convicted criminal aliens who were ordered deported but are at large in the US and released from custody The administrations nonenforcement directives have placed almost the entire illegal immigrant and overstay population beyond the reach of law enforcement The presidents own former ICE director explained If you are a runofthemill immigrant here illegally your odds of getting deported are close to zero If the presidents promised executive amnesty goes through we will functionally have open borders in America But the citizens of this country through their vote have the power to stop it The elite denizens of Washington and Wall Street scorn and mock the good and decent people of this country for wanting their laws enforced and their communities protected They try to make you feel bad for having sensible and rational concerns about how uncontrolled immigration impacts your jobs schools neighborhoods and community resources After years of mass immigration falling wages and surging joblessness isnt it time we focused on the needs of the people living here today Isnt it time we got our own people back to work But these cosmopolitan elites these great citizens of the world turn a blind eye to the suffering and poverty in their own backyards These Masters of the Universe have forgotten that a nation owes its first loyalty to its own citizens And they want you to believe that you cant win But they are so wrong And with your vote you have the power to prove them wrong You have the power to deliver a message they wont forget Republican Jeff Sessions represents Alabama in the United States Senate He is ranking member of the Budget Committee Republican Jeff Sessions represents Alabama in the United States Senate He is ranking member of the Budget Committee + FollowFoxNewsOpinion on Facebook,0.7,0,0
Fox,http://www.foxnews.com/opinion/2014/11/02/nation-needs-habitat-where-jobs-can-be-created/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fopinion+%28Internal+-+Opinion+-+Mixed%29,opinion, The fact that Congress has not enacted any statute establishing a federal land use policy for the nation has not stopped the US Fish and Wildlife Service FWS from aggressively using the decadesold Endangered Species Act to develop a process that imposes building restrictions on almost every inch of land in the United States With the powers it has granted itself FWS often determines where opportunities for jobs and growth can be created In the early years of the Endangered Species Act FWS worked tirelessly to understand our impact on various species their needed habitats and effective preservation measures ADVERTISEMENT ADVERTISEMENT Unfortunately Congress left the implementation of the Act on autopilot and has not reauthorized it since 1988 Congress merely deemed the Act to be reauthorized as part of its appropriations process This lack of congressional involvement allowed FWS to wander away from undertaking the hard scientific research of helping recover species to now crafting creative ways to use the Endangered Species Act to impose new mandates never envisioned or authorized by Congress Environmental advocates now routinely use the Acts citizen suit provision to sue FWS The Service does not defend itself Instead it agrees to accept the environmentalists demands and binds itself through a court order thereby remainingunder court supervision until it completes the agreed upon terms Under this process FWS and the environmental groups have developed an entirely new way for outside groups to commandeer agency policy and prioritize their demands while excluding public involvement in the settlement This process has been termed Sue and Settle Under these Sue and Settle agreements outside groups drive the policy and regulatory agendas of the agencies rather than the agencies themselvesor Congress Environmentalists power over FWS was cemented in 2011 when FWS entered intotwo mega Sue and Settle agreements with advocacy groups and agreed to consider another 757 new species for listing These listings will give FWS such broad discretion over what is designated as critical habitat that FWS could severely limit what activities and development can occur In designating critical habitat for a species FWS has exercised broad authority to restrict the types of activities allowed within the habitat Here are just a few examples that illustrate the potential impact of these Sue and Settle agreements  The range of the Northern LongEared Bat extends from Maine to Montana and down to Arkansas and over to Florida  Similarly the Lesser Prairie Chicken has a range that covers much of the energy production areas of Texas Oklahoma Colorado Kansas and New Mexico  And then there is the SageGrouse whose habitat range spans 258000 square miles across eleven Western states Listing just these three species would stymie the energy revolution now taking place in the United States as oil and gas exploration and production reach alltime highs There are still hundreds more species to be considered in the next four years under the FWSs Sue and Settle agreements As more species are listed there will be impacts on forest management farming and cattle production seaports airports and highway infrastructure and the location of new factories By the time Congress caught on and attempted to restrain the aggressive actions of FWS it was too late Government was divided and Congress has been unable to pass a budget Appropriations or laws to reverse such regulations or the Sue and Settle agreements Oversight has been ineffective because congressional subpoenas have not been enforced by the Executive branch At this point FWS controls what is built anywhere there is an endangered species and those areas already vast only continue to grow If this nation cannot build anything anywhere we will not be able to create jobs We are at risk of creating a climate of endangered employment in many parts of the country It is time to create a policy making process that strikes the right balance between environmental protection and job creation Part of that balance means better protecting habitats in this country where infrastructure can be built and opportunities created William Kovacs is senior vice president for the Environment Technology and Regulatory Affairs at the US Chamber of Commerce William Kovacs is senior vice president for the Environment Technology and Regulatory Affairs at the US Chamber of Commerce + FollowFoxNewsOpinion on Facebook,0.7,0,0
Fox,http://www.foxnews.com/opinion/2014/11/02/2014-midterms-why-kansas-senate-race-could-decide-everything/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fopinion+%28Internal+-+Opinion+-+Mixed%29,opinion,"When Kansas voters go the polls on Tuesday they may be choosing not just Greg Orman the independent or Pat Roberts the Republican for Senate but also which party controls Congress As the Associated Press recently reported in a closely divided Senate its possible that one or two men will decide which party controls the Senate One of those men is Orman who holds a narrow one point lead over Roberts ADVERTISEMENT ADVERTISEMENT The Kansas race  and all close races  is pivotal because an outcome that allows Senate Majority Leader Harry Reid to keep his post will nullify the results of every race in America Replacing Reid on the other hand will open the floodgates of reform A vote for Roberts means Republican reformers like Paul Ryan Marco Rubio and others will finally get a fair hearing Reid is obsessed with the obstructionism theme because he himself is the obstruction He has blocked senators from offering amendments twice as often as all other majority leaders combined Reid has done this by abusing the majority leaders power of first recognition This power allows Reid to fill the amendment tree which prevents everyone else from offering amendments This is like Reid walking into a restaurant that seats 100 people and reserving every table for himself and his closest friend Barack Obama Reid is filibustering nearly 400 Housepassed bills and has allowed far fewer votes on minority party amendments than Republican House Speaker John Boehner Since July of 2013 Reid has allowed 14 votes compared to 184 from Boehner For someone who likes to brag about his boxing background Reid is surprisingly afraid of a fair fight Like most authoritarian leaders hes too ideologically insecure for open debate Orman of course says hell fix Washington But in a Senate controlled by Reid hell have leverage over nothing In fact as an independent hell occupy a very small corner of the Senates obscurity caucus Plus Orman has all the hallmarks of an evasive politician who is very bright but the lacks the principles courage and judgment to accomplish much of anything On issue after issue Orman wont get voters a straight answer which has earned him the nickname Orman in the state When asked if hed vote to repeal ObamaCare he replied Thats an interesting question Nor will he say how hed vote on dozens of individual policy issues He even literally ran away from an elderly woman who asked about his position on abortion Disrespecting voters is a curious way to repair a broken system What Orman is clear about however is his support for campaign finance reform which he features prominently on his website This issue is a nod to Reids obsession with the Koch brothers and is a dog whistle for leftwing donors Not surprisingly Jonathan Soros the son of leftwing billionaire George Soros heard the call and hosted a fundraiser for Orman in New York Orman denies that hes an automatic vote for Reid or a liberal in disguise He says hell caucus with whatever party is in the majority How bold Does that mean hell become a Democrat if Republicans win the Senate in 2014 but lose it in 2016 which is a likely outcome Apparently so Orman dances further by insisting he wont support Reid or Senate Minority Leader Mitch McConnell as majority leader Instead he says senators should rally around someone else But who exactly Fellow independent Bernie Sanders Orman will elect Reid by default Reid and Orman seem to think voters arent smart enough to sort this out but dont expect Kansans to be fooled On Tuesday theyll have the final word John Hart is editorinchief of OpportunityLivescom an online magazine about conservative solutions and former communications director to Senator Tom Coburn R Okla
 John Hart is editorinchief of OpportunityLivescom an online magazine about conservative solutions and former communications director to Senator Tom Coburn R Okla  + FollowFoxNewsOpinion on Facebook",0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/south-carolina-gov-nikki-haley-wins-reelection/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics,In this Monday Nov 3 2014 photo Gov Nikki Haley center speaks to voters as state Republican Party Chairman Matt Moore left and GOP lieutenant governor candidate Henry McMaster listenAP WASHINGTON  South Carolina GOP Gov Nikki Haley has won reelection in a race that pitted her against Democratic challenger Vincent Sheheen While the race helped increase Haleys national visibility it was not among the most competitive governors races in the country ADVERTISEMENT ADVERTISEMENT Candidates going into marquee governors races in Connecticut Florida Illinois and Maine were separated by less than threetenths of a percentage point as the polls closed Tuesday night Four other states  Colorado Michigan Wisconsin and Alaska  were also too close to call as candidates were separated by less than 2 percentage points heading into the final hours of the night In all candidates were separated by less than five percentage points in no fewer than 13 of the 36 gubernatorial contests being held Tuesday according to final polling averages by Real Clear Politics The governors races may end up being a bright spot in an otherwise dark night for Democrats Thats because Democrats have to defend only 14 seats this cycle while Republicans are defending 22 Conventional wisdom holds that Democrats could have a net pick up of one or more seats as the night progresses They currently hold 21 governorships compared to 29 for Republicans Regardless of political party as many as 11 incumbent governors from both parties could lose their reelection bids tonight  the most in any election in more than half a century Even if only five incumbents lose their seats Tuesday night that would be the most in nearly a quarter century So incumbents may be in for a tough night ,0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/republicans-expected-to-keep-house-majority-gain-several-seats/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics,FILE Oct 28 2014 Republican Marilinda Garcia left and New Hampshire Democratic incumbent Rep Annie Kuster debate in Manchester NHAP Republicans are aiming to add to their House majority in the midterm elections with most pollsters expecting the GOP to win enough races to widen the partys advantage Out of all 435 House seats up for grabs only about a dozen are considered close However the night is still expected to provide its share of drama and unusual winners  as is often the case with the freewheeling House ADVERTISEMENT ADVERTISEMENT The rematch for former Democratic Rep Gabrielle Giffords Arizona seat started the midterm cycle as perhaps the most compelling race and remains so as polls start to close The contest features incumbent Democrat and former Giffords staffer Ron Barber and GOP challenger Martha McSally whom Barber narrowly defeated in 2012 The seat was left open when Giffords retired to recover from a gunshot wound to the head she sustained during a 2011 mass shooting A victory for McSally the first female Air Force pilot to fly in combat would help fill the GOP ranks of female members of Congress The nonpartisan website RealClearPoliticscom lists the race as a tossup Of the 435 races 233 Republicans and 199 Democrats are up for reelection The other three races are for vacant seats  two for Democrats and one for Republicans Most of the races are not competitive because Republicans are in GOPleaning districts and Democrats are in more liberalleaning districts The BarberMcSally race is an exception because the Phoenixarea district is a mix of voters from both parties Pollsters project Republicans could win eight or more seats In New York a victory for 30yearold Republican Elise Stefanik would make her the youngest female House memberMost polls show her with a doubledigit lead going into Tuesday Republicans are also hoping for wins from two other females Mia Love in Utah and Tea Party favorite Marilinda Garcia in New Hampshire Love narrowly lost in 2012 and has returned with more money and a stronger campaign that has her with a solid lead and pollsters projecting her victory Garcia a state lawmaker and accomplished harpist has the backing of outside conservative groups and Tea Party star Texas GOP Rep Ted Cruz But she is still a longshot to defeat Democratic Rep Annie Kuster Perhaps the most unusual House race is in Louisiana where GOP Rep Vance McAllister is trying to keep his seat in a contest with five other candidates  four other Republicans and one Democrat McAllister who is married said he wouldnt seek reelection after being seen on video tape earlier this year kissing a female staffer But he has since returned in a race that includes a relative of the Robertson family from the Duck Dynasty reality TV show Zach Dasher who also has Cruzs backing A candidate must get 50 percent of the vote to win the race which will be difficult considering the number of candidates and also will likely result in a twocandidate runoff in December Also in Louisiana former governor and convicted felon Edwin Edwards a Democrat is running for an open House seat against 10 other candidates That race also will likely go to a runoff The 87yearold Edwards served nine years in prison on corruption charges In North Carolina American Idol star and Democrat Clay Aiken is trying to unseat GOP Rep Renee Ellmers who was elected in the 2010 Tea Party wave but appears to have fallen out of favor with conservatives who think she is soft on immigration Still she appears to slim lead as the polls close    ,0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/republicans-aim-for-senate-takeover-democrats-look-to-dash-gop-hopes/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics," Republicans have notched two key Senate wins with Fox News projecting Senate GOP Leader Mitch McConnell will win reelection to his Kentucky seat and Republican Shelley Moore Capito will beat Democrat Natalie Tennant for an open Senate seat in West Virginia  marking the first GOP pickup of the night The West Virginia seat is being vacated by retiring Democrat Jay Rockefeller ADVERTISEMENT ADVERTISEMENT In Kentucky Fox News projects McConnell will defeat Democrat Alison Lundergan Grimes Kentuckys secretary of state This is a big win for Republicans because Kentucky was one of the few states where Democrats thought they had a chance of flipping a Senate seat from red to blue Its also significant because if Republicans take control of the Senate McConnell will likely seek to replace Democrat Harry Reid as the next Senate majority leader Polls have closed in several other states but key races there are too close to call  most notably in Virginia where Republican Ed Gillespie is running a latesurging campaign against Democratic Sen Mark Warner According to Fox News exit polls this race is looking much closer than it did in preelection polling in which Warner a former Virginia governor held a monthslong 20point lead over Gillespie the former chairman of the Republican National Committee Gillespie eventually cut that lead in half but the race now appears even closer Polls are also closed in North Carolina but the crucial Senate race between Democratic incumbent Kay Hagan and Republican challenger Thom Tillis is too close to call In Georgia it is too early to call a winner in the closely fought race between Republican businessman David Perdue and Democrat Michelle Nunn If neither candidate exceeds 50 percent of the vote the election will drag on for another two months with a runoff set for Jan 6 Meanwhile in South Carolina Fox News projects that two Republicans  Sens Lindsey Graham and Tim Scott  will win
Scott appointed to the seat vacated by Jim DeMint in December 2012 will now serve out the final two years of the term Its a historic moment With his victory Scott will be the first African American elected to the Senate from a former Confederate state since the end of Reconstruction Republicans are aiming for a big election night as polls continue to close in other states  hoping that two years of intensive campaigning will net them the six seats they need to take over the Senate even as top Democrats vow their ground game ultimately will keep the Senate in their hands Voters headed to the polls Tuesday in every state to decide hundreds of congressional races and thousands at the state legislative level At stake are 435 House seats 36 Senate seats and another 36 gubernatorial races  The US Senate battle with control of Capitol Hill at stake is the most closely watched If Republicans win and keep the House it gives them full control of Congress during President Obamas last two years in office The Obama factor may weigh heavily over the vote Tuesday night Fox News Exit Polls show more than a third of voters  34 percent  said they voted to show theyre opposed to Obamas policies That number was a bit higher in 2010 By contrast just 20 percent voted to show support for Obama Fortyfive percent said it was not a factor The economy is by far the biggest issue for voters 43 percent said it was the most important issue Of those worried about the direction of the economy they voted for the Republican candidate by a 20point difference exit polls show Republicans are thought to have locked down three of the Senate races Montana South Dakota and West Virginia Most the campaigning and the big money in recent months have concentrated on roughly 10 competitive contests Seven were for seats held by Democrats in Alaska Arkansas Colorado Iowa Louisiana New Hampshire and North Carolina Three were for seats held by Republicans in Georgia Kansas and Kentucky Surprise developments colored the elections in several states  most notably the Democratic candidates decision to drop out of the race for Senate in Kansas His decision immediately boosted independent Greg Orman in his race against longtime GOP Sen Pat Roberts who until that race shakeup was leading in the polls In Kentucky Grimes also suffered a PR blow after she repeatedly refused to say whether she voted for Obama In the final days of the race both campaigns turned to accusing each other of putting out inappropriate mailers Theres a possibility America wont even know the outcome on election night Latetallied votes from rural Alaska and a likely runoff in Louisiana between Democratic Sen Mary Landrieu and Republican challenger Rep Bill Cassidy  and a possible runoff in the Georgia race where a nominee must get 50 percent of the votes to win  could keep control of the Senate undecided for days or even until next year On the House side all 435 House seats are on the ballot Of them 233 are held by Republicans and 199 held by Democrats The other three races are for vacant seats Democrats would need 17 seats to take the majority an unlikely possibility Rather Republicans are expected to pick up at least five more seats At the state level nearly a dozen US governors are considered in political peril making it one of the toughest years for incumbent governors in decades",0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/us-officials-reportedly-mulling-expanding-airstrikes-in-syria-to-target-al/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics, US officials are reportedly considering expanding the airstrike campaign in Syria to target an Al Qaedalinked group that is a rival to the Islamic State after the extremists reportedly overran Westernbacked Syrian rebels in key strongholds The Washington Post reported Tuesday that US officials have grown increasingly concerned about the advances of the Al Qaedalinked Nusra Front as it closes in on the key Bab alHawa crossing on Syrias border with Turkey The crossing is only one of two border crossings that the Free Syrian Army can use to get supplies and aid from the US and others ADVERTISEMENT ADVERTISEMENT However a senior administration official told the Post that there was no proposal yet on the table for making a decision about airstrikes against Nusra Front There are a lot of possibilities that are always being discussed I dont want to make it seem like were on the verge of an announcement the official said We want to help the opposition we want to keep the border crossings open and were looking a lot of things The Post reported Monday that the Obama administrations efforts to train and equip moderate opposition forces in Syria suffered a major setback over the weekend when Nusra Front fighters overran the rebels in key strongholds and threatened to advance deeper According to the Post Free Syrian Army rebels surrendered or defected as Nusra fighters trampled towns and communities in the province of Idlib The Associated Press reported that the Nusra fighters have since amassed near the border town of Bab alHawa The Nusra Front and the Islamic State are bitter rivals and there was no evidence that the two acted in unison in the latest push It appeared the Nusra Front sought to control a key supply line to the Syrian rebels fighting against President Bashar Assads rule A former military intelligence officer who keeps ties to Free Syrian Army commanders told Fox News that Nusra fighters have indeed made advances against Syrian rebels in Idlib The source told Fox News he has spoken with his contacts in Idlib about the developments and that the defeats in Idlib leave the major city of Aleppo as the last hope for the Free Syrian Army In addition the Post reported that the political umbrella for the Free Syrian Army has asked US officials for three days to provide emergency assistance to the fighters but has not heard back The administration official told the Post that they were unaware of the request but you can imagine in situations like this that the Syrians and Iraqis make requests all the time Defense sources on Monday downplayed the reports of Nusra gains One senior Defense official said they were not tracking anything as big or catastrophic as reported in the Post article There are battles all the time between these groups and weve yet to see anything I would characterize this way the source said Territory trades hands in local areas many times and it is sometimes talked about in exaggerated terms to build propaganda White House Press Secretary Josh Earnest said Monday he could not confirm the reports and said the administration is still assessing the situation We certainly are aware that moderate forces in Syria are engaged in a multifront conflict and that multifront conflict is taking a toll on them he said Theres no doubt about that The Associated Press contributed to this report,0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/russia-plans-nuclear-summit-boycott/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics,VIENNA  Russia has informed the United States that it will boycott the 2016 Nuclear Security Summit diplomats told The Associated Press on Tuesday potentially stripping the meeting of one of its key participants and hurting efforts initiated by President Obama to reduce the threat of nuclear terrorism Officials already had told the AP on Monday that Moscow was absent from last weeks initial summit planning session in Washington but had left it unclear whether Russia planned to attend the summit itself ADVERTISEMENT ADVERTISEMENT On Tuesday two diplomats said the boycott applied to the 2016 meeting as well They cited as their source a diplomatic note from Moscow to the US and other nations planning to participate The diplomats spoke on condition of anonymity because they are not allowed to discuss confidential information One of the diplomats said the note expressed opposition to the summit because of its alleged political nature He cited the note as saying that any meeting on nuclear security should be on a technical level and convened not by a nation but by the UNs International Atomic Energy Agency Russia has participated in such summits in the past But the diplomat who is familiar with Moscows stance said it already had reservations while attending the last meeting in March at The Hague He did not specify but added that the changed political atmosphere  shorthand for RussiaUS tensions over Ukraine  added to the Kremlins decision to stay away In Moscow Russian Foreign Ministry officials did not immediately respond to a request for comment Gary Samore who advised Obama on nonproliferation until last year said the Russian decision showed that nuclear security has become a victim of geopolitics But Samore who is now with Harvards Belfer Center said Russia might change its mind by 2016 assuming that a political settlement in Ukraine can be achieved At the last summit 35 countries discussed turning international guidelines on nuclear security into national laws and opening their procedures for protecting nuclear installations to independent scrutiny The summit also featured new reduction commitments with Japan Italy and Belgium agreeing to cut their stocks of highly enriched uranium and plutonium But Russian reluctance to go along with the USbacked initiative already was apparent Moscow refused to back such a 35nation agreement as did China India and Pakistan All four of those nations have nuclear weapons The summits were initiated by Obama in 2010 and are aimed at preventing terrorists from getting their hands on weaponsgrade nuclear material Since the first summit the number of countries that have enough material to build a nuclear weapon has fallen from 39 to 25 Outlining his vision in a keynote speech five years ago Obama announced a new effort to secure sensitive nuclear material within four years and to cripple blackmarket trade Russias presence is important both as a world power and a nation with one of the worlds largest nuclear stockpiles Its absence would clearly encourage other nations skeptical of the US initiative to resist more international oversight of their nuclear facilities while emboldening other nations contemplating staying away Such a move also would be the latest sign of strains in USRussian relations caused by Washingtons criticism of Russianbacked separatists fighting in Ukraine and the imposition of US economic sanctions against Russia White House press secretary Josh Earnest said Tuesday that he was aware that Russia had declined to participate in the planning meeting last week but did not confirm Russias pullout from the 2016 summit The United States regrets Russias decision not to participate in last weeks preparatory meeting for the 2016 Nuclear Security Summit Earnest said As far as the United States is concerned the door remains open to Russia joining future meetings like this Wed hope that Russia still shares the view that securing loose nuclear materials and combatting the threat of nuclear terrorism remains a priority well worth the personal attention of world leaders The officials who spoke Monday said that apart from Russia all 54 countries that participated in the March summit attended the preparatory meeting in Washington,0.7,0,0
Fox,http://www.foxnews.com/politics/2014/11/04/federal-judge-orders-kansas-to-let-same-sex-couples-marry/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+foxnews%2Fpolitics+%28Internal+-+Politics+-+Text%29,politics, KANSAS CITY Kan  A federal judge on Tuesday ordered Kansas to allow samesex couples to marry pending the outcome of a lawsuit challenging the states ban but he delayed enforcement of his order until next week to give the state time to appeal US District Judge Daniel Crabtree issued a preliminary injunction barring the state from enforcing its constitutional ban as of 5 pm next Tuesday pending the outcome of an American Civil Liberties Union lawsuit challenging it ADVERTISEMENT ADVERTISEMENT The state is expected to appeal Crabtrees order  Assistant Attorney General Steve Fabert told the judge in court last week that the state would appeal if such an order were issued The ACLU sued to overturn Kansas ban after the US Supreme Court refused to hear appeals from five states seeking to save their gay marriage bans Among them were Oklahoma and Utah which like Kansas fall under the jurisdiction of the 10th Circuit Court of Appeals The ACLU filed its lawsuit on behalf of two lesbian couples one in Douglas County and one in Sedgwick County who had been denied marriage licenses The defendants include the secretary of the Kansas Department of Health and Environment which provides license forms and maintains copies of marriage certificates ACLU lawyers contend that the groups lawsuit is likely to prevail and that denying the couples the right to marry even for a short time would do them irreparable harm Crabtree wrote that Kansas ban is infringing on the plaintiffs constitutional rights and he seemed reluctant to delay their right to marry even by a week He said the 10th Circuit had already settled the substance of the constitutional challenge but conceded that the appeals court may view the case differently than he views it On balance the court concludes that a shortterm stay is the safer and wiser course he wrote in granting the oneweek delay,0.7,0,0
